loan_id,customer_id,loan_amount,interest_rate,start_date
LON3N2QANDGVV7Y,CUSW28MIKX4NSHO,29480.94,1.45,09-05-2025
LONT45MQAUEYRWI,CUS66WOF13GPO3I,8296.84,15.28,21-10-2020
LONF1HUZSL72M02,CUSSR98VF76KNLC,14318.1,14.82,12-02-2023
LON9MNHIQ1U8WCS,CUSIHEJ0UX0Y2DL,16803.07,11.57,28-05-2024
LONEZQEKVBC7FQ5,CUSLSJT725K2AL9,23235.07,6.39,02-08-2019
LON1VLYYUR2N2W9,CUS3UE1YLIRM803,16100.77,11.54,14-02-2024
LON8VCJDSW0IMZX,CUS1UKLL4KKI7Y0,19163.35,16.51,01-11-2021
LONHDQ1BBPMHEPY,CUSQSD8B5PHPY47,15048.41,7.99,21-10-2020
LONVACOHDLS68ZM,CUSWCZC6RESFQ8H,33111.29,9.33,26-06-2022
LONFDHBZ7ANXBCS,CUS5U2SVEZ5316D,15693.66,6.83,16-10-2025
LONESCJF5AD789L,CUSBF5RKS2OSM5V,16144.91,11.95,12-10-2022
LONARIMFJ8HVDCI,CUSFGFHISF7IHFP,75054.34,5.2,07-12-2022
LONG67T9GSU2DEV,CUS3F0PPWMXUHV2,20378.09,5.54,03-03-2021
LON567EQA8ZNJDL,CUS3SX1TEFCYXMT,29928.23,10.25,10-08-2025
LON5JLC9JYTO75T,CUSOS5CTP1JU1OQ,37520.25,7.04,07-10-2021
LONEHP4WCT85PQW,CUSFVEL4P4A3DNQ,36683.26,5.32,22-11-2024
LONFU2A0H2ZYZV4,CUS4HAD30DD0DHH,24260.48,8.23,04-12-2021
LON2MNC5TUINO3Y,CUSWF1CW7AL90B4,69701.32,2.18,13-07-2022
LON1UPQHL5LVWTF,CUSKEMDOQ6I9RX1,6350.91,15.39,20-06-2019
LONJICYMS0F5Q03,CUS03H8LAMRI7Z5,47896.32,6.28,18-08-2020
LON61NTA6PNKR19,CUSMBR9YVY0D6Y1,27883.49,7.71,01-11-2021
LONKJFFYRKBKH2B,CUSD8QS34TWPGQG,8929.6,20.0,11-10-2021
LONSZ3VHPSDUOSU,CUS6OSXBVIYS9HO,42576.3,14.16,26-04-2022
LONVNLT2WJY62UC,CUSFYVOV5UUMOVB,29743.85,8.26,22-09-2025
LON9BM9JPK4FECT,CUSID9Q63QEWWR9,28294.0,6.35,06-11-2022
LONBJZVP6BANC2E,CUS1L4AK38HY00H,52906.74,3.5,22-03-2019
LON4YPSAAQ4405X,CUSKWZR7JDDJXVG,20166.05,10.16,10-09-2025
LONK92FUO97QZ7X,CUSQHZUD63SJ3E1,20131.87,10.46,02-12-2021
LONEN0J8K8QVOUF,CUSQUMPH5KOY1IE,43212.52,11.64,04-08-2024
LONKCVB591ESKIW,CUSG2137GJB7DF1,9878.05,13.96,21-11-2023
LONXA0AZXKQIFN2,CUSQMM18NBVBVW1,31167.98,6.7,08-03-2021
LONXR21GGMD4XF3,CUSLMJYJMTXIDXT,11303.27,8.15,08-07-2025
LONGTTZA4QOPUCX,CUS20PRHB99OLJ1,32560.06,6.77,25-02-2019
LONX9A83GCXDG4T,CUS02A0K4PHBPEX,18307.27,9.32,22-09-2024
LONVZISD6VG0JQ2,CUSJ5WC7WOI46XT,22272.99,8.28,11-06-2023
LONLE1RPTYWBFF2,CUSU3VOTAX9HAUX,34632.18,11.72,26-10-2022
LONXT9ECZR1ZK7S,CUSBMG7M86SO1DJ,76280.47,4.42,24-07-2022
LON07HWPESL8TD0,CUSYSL32QQZPDGO,90547.92,4.87,24-11-2019
LONORRADM6RJTUU,CUSRKUKVQ95FGP4,39027.77,5.39,17-10-2019
LONXE8H7FSGU6ZR,CUSOQN4WTDWPHBD,12579.77,12.33,28-12-2021
LON8U4RDE6SUGZE,CUSYYKSR95T0FUV,60358.13,7.2,01-10-2020
LON1YP8YW8V7L9B,CUSRZ0DKK936QS9,38008.67,8.99,14-10-2023
LON0SAPRHULNJ1X,CUSY4PSFK323RSN,56460.19,4.85,07-01-2019
LONXM6CWLAR3AJA,CUSH60FII0NQKEZ,9551.45,7.76,05-09-2020
LON47SK0GSM72FW,CUSMSITY31BY8EL,80277.11,5.65,21-06-2022
LON4RYX5ZI16TCU,CUSFNROAFJBKJ1C,500,15.61,04-11-2020
LONTTCIVRHJHSZ5,CUS7ZLBDGMX5VTC,19070.32,9.44,07-08-2019
LON2K9RROWKU7MH,CUSA0WPB31TTI6O,500,14.27,20-07-2020
LON45ZTGCDPS3XP,CUSZT49NHRSQY6L,5194.29,7.94,24-07-2025
LONY2CK7VKPI1WE,CUS6YHGQBC5JJZR,23986.37,7.43,13-01-2021
LONWJGWMTXIV15I,CUS12AEB034LMTG,9936.79,16.82,12-01-2023
LONSUH6XR4H9WGY,CUSEPNB7L14NN18,38978.72,12.27,04-04-2021
LONN82KFMMM8ATH,CUS1FZ9GI2AM5OZ,12512.3,9.85,28-07-2020
LONK2E8UJ8VG7GA,CUSKJQECVJG5H7Q,2073.07,16.14,23-12-2022
LONMRIF5VL77DE0,CUS2LI51VOGK2XO,754.26,19.43,15-11-2021
LONAN2U3ZWQXS5G,CUSKM6AWPPNO2UB,32228.09,8.32,22-06-2025
LONXUSAUUHNOY5F,CUSBWHTEHPR4K5F,19912.08,7.17,22-04-2020
LONPGRF76YERO63,CUSSI8ZOAHJX21Y,5260.5,14.52,19-04-2022
LONYILRKUDUOKA1,CUSHBO9SAVQZK44,17040.37,12.86,26-03-2019
LON2CWZAYC1MKZJ,CUSHJ7UTNIBZESM,28533.85,6.74,07-01-2025
LONRDH53P34EHQT,CUSXISMK6NZPA5Q,14852.66,7.49,14-09-2024
LONI5GXSJ5RXBIA,CUS97UW70UWXLXR,4175.81,14.26,24-11-2025
LONRTRFYDMLWQ29,CUSFT68GX4RZCMH,55348.7,4.7,12-01-2022
LON9BEF2A298309,CUS6M19GMYTJ584,18263.92,8.23,12-01-2025
LONXA1R6JM7BX9B,CUSUFPU9VVR4C7Q,64522.32,3.57,14-06-2021
LONXQ85CMWAYHTC,CUSSZSP271HESSW,9843.21,15.38,09-04-2021
LONS6ALKPGHUKI6,CUSSPVC0VE966YB,10035.83,10.86,19-12-2025
LON8M1TF46587JK,CUSTO241JY3EPTY,19069.6,3.44,06-02-2025
LONSQ9JOWJZDO1P,CUS8DTPP6ZPB5AH,15591.53,5.78,21-07-2020
LONRN0CK7SZ16C9,CUSGSS4K2GCQXCS,73363.31,5.71,20-05-2022
LON79M0AG8UBNQ9,CUSC2OGWTYOOLGS,32233.11,8.27,24-08-2021
LONF3GMA8DPWNND,CUS9V7BEM1L8OOX,58346.48,5.29,24-04-2025
LONLMYL2EKL3SCY,CUSCTHZTTGVZEO6,11487.28,8.3,12-10-2020
LONC2GS90Q5LZ90,CUSW6V1X4ZCB891,1878.59,16.98,05-09-2020
LONAQO316JAQN45,CUSCYI8C4895IMS,28619.19,11.68,10-09-2021
LONKBEWGDNJPPLY,CUSIWQBSWUDNLHI,500,15.34,19-01-2023
LONW7Y09H7NZT5S,CUS4WQ1QRZXELA1,44819.76,1.43,05-01-2025
LONXCLBEW4XRHJ5,CUS6WPJQNJY3EN7,28155.1,7.66,18-10-2021
LOND7UBK77ZDIIO,CUSHHM83A7NIFJZ,63277.05,6.6,21-09-2024
LONI2Q4BOFDDRCW,CUSR30ZTQ9LB4C7,27622.65,10.03,11-01-2024
LONY6M27BAL8LXR,CUSLURFW81AX03L,8915.75,5.76,22-08-2023
LONY2HE5XNWHHH8,CUSBJJKP7GX8OF3,27970.01,4.44,12-10-2020
LONLAXFOR22C2OQ,CUSN2ET6S2IS5D3,2998.27,7.09,12-07-2020
LONKKE4LUDK1T4S,CUS6Z9US48SXW3W,22247.18,10.03,26-06-2022
LONI1U73QF2WDG7,CUSMEXLGHJXUVHK,50662.93,7.95,02-08-2023
LONF5X1EYXH0RTD,CUSVZ8JRL2APXMI,13023.15,9.41,07-08-2022
LON1U3W3BP4ISNW,CUSV49S663JA56N,500,10.99,23-02-2020
LON70V5XB32YX24,CUSCR8A6KM13TV2,33821.82,6.09,21-02-2019
LONY3QUUESNT80W,CUSB38JME5R0M5O,37473.45,5.67,07-02-2022
LONSZEUXF0RIJSJ,CUSVCNE0XV3X34B,51536.0,9.32,24-04-2021
LONNAHUG6HQNWBD,CUSPIWMPEPCCL5B,33343.31,12.95,14-11-2021
LONM8G6HXCF8TZ3,CUSK55PL94XE7OL,18684.26,8.34,20-06-2024
LON0IL115RM4R35,CUSP3V1RM4EDYQB,14717.58,13.28,22-01-2025
LON4J8HGGK2W9N6,CUSZU474TPD0K23,29340.07,7.38,04-07-2020
LON2XSET6VAT87W,CUS97WICMHFUAHL,19444.42,8.58,15-02-2023
LON3EX0CIMUSE6V,CUSQ8RU9R75YUS9,66666.96,4.34,27-10-2022
LONUXHXW3YKQKA8,CUSBOVRHSVIOZ9B,16103.12,8.85,15-01-2020
LONJH9QQX6J0BYD,CUSH5GWJ7GM1VLR,11740.3,6.36,27-02-2022
LONU3VDU4HASO3R,CUS1B7SEH3OYTEJ,29320.03,1.3,16-03-2019
LON2VFAG8XTYZC3,CUSH710UQNYJNPF,10279.63,13.77,17-10-2019
LONC74VC3Z2Q89D,CUSUUZ6VOD1SUWA,14113.01,6.86,14-12-2022
LONDL2DZUG3BFGU,CUSI69OI6UUUW0N,33569.08,7.42,04-09-2019
LONWLC8NJ1NN449,CUSP2QJSDPQGEA0,500,3.71,13-01-2019
LON8L2ZXIBWM9RI,CUSBOP3JLDFBSYX,26678.1,5.14,21-06-2019
LONHQG1BVP7HXRN,CUS4M11O2W7JOUO,2288.51,16.58,16-07-2023
LONEF9XM7ZYZLMN,CUS080VCLNQX4K6,24100.95,9.53,11-08-2021
LON8OLSVNTITWDE,CUSQYH432MF9B7E,10294.2,7.1,13-03-2022
LONEQ3EM66F0L11,CUSPD7F4TSQL1QT,49265.2,4.87,23-06-2019
LON26QVI4G0YCGQ,CUSA9X5TBGFF1QU,10050.27,11.98,10-01-2024
LOND5V6G6FC1RFY,CUSJYI9JVTITPL5,13728.53,13.03,19-03-2021
LONPNRC04F2LPU8,CUS0YHM6YIHQM97,28866.46,13.7,23-01-2022
LON48Y8IANE896V,CUS51Q0KOJ64FVQ,70259.73,3.26,23-11-2022
LONQE48GYZZKA72,CUS2OG45CHJQKDB,30338.89,9.61,03-10-2021
LONYZ02TG64VPN6,CUSNBUU1937PMQ4,31340.36,11.36,26-10-2021
LONI2R0ZLND8NOZ,CUSAW07DYP7MO76,36022.54,10.46,02-01-2020
LONWSDOBSKNP1N3,CUSGJ0UETQVVJVA,13999.9,8.01,08-07-2021
LONQARWEK04DAX6,CUSIF34V3NOHHOF,50741.79,3.5,01-08-2023
LONN7DZMU4E50PV,CUSAACHTGA4QN1F,23394.91,8.23,16-05-2021
LON94WENL1E86NT,CUS2E378GTDJ1B2,24187.49,6.72,14-05-2025
LONQ12WDCZ3Z3D3,CUSBGEKJVJDOV4S,1717.21,12.27,26-01-2021
LONL4U9X17HFSRJ,CUS0Z6MU2OKJLNT,11615.69,6.95,22-09-2022
LONIAP35ZAXIKE3,CUSF96LUIFRB6W7,1642.53,14.84,27-03-2021
LON213MIFXK13PZ,CUSS28T55CTMYFG,22327.93,10.11,27-11-2025
LONNEH5NOK6MQAP,CUSFON0S2ZSEDYM,43688.74,4.74,17-01-2024
LONQIBXIKZ0VU5R,CUSS9SLH1L2LIT3,31764.01,9.35,21-06-2024
LONGTZRCM444L15,CUSJKXBACQSKOVA,37473.13,9.97,08-11-2022
LON7EXL519NJQCT,CUSM6ZB9IGXN3GP,12921.89,9.74,26-03-2025
LONYLRTRUSY30VS,CUSPREVKBQ4RCYP,43644.08,5.22,16-10-2025
LON8HAZGX7OAJML,CUSK9Y04WUGVQ77,11352.89,11.78,05-08-2024
LONGV5IPU1OUJMY,CUSAACHTGA4QN1F,512.02,9.62,22-11-2022
LONWEAO8MFSQWY4,CUSPUFRZXMGGZ8A,500,6.16,21-11-2023
LONCPCF0WFIEA88,CUS3OXIAUO5GUX2,15549.5,8.07,01-12-2025
LONEBQOZPTJW992,CUSRGB0TSK9F8QO,28342.27,9.0,13-11-2023
LONKKUEFQMGXT5X,CUS4KQ0YTSFACF1,2898.57,14.74,03-02-2022
LON2185LIAEG4QB,CUSBDG38LDUBUFL,12996.35,7.08,19-01-2022
LONX79S920KY4KH,CUSYSJOKJ9X3UGM,65262.59,3.96,07-10-2020
LON6K79AAF0NES9,CUSLG6K7X7CCH3R,67875.48,12.49,21-11-2021
LONUXN8ER6VACO1,CUSV3PGDE0DG5D1,17482.91,6.55,22-01-2025
LON2C7U2KBJ3SQ3,CUSQI4CJ0M4VU2W,55837.03,1.23,14-12-2021
LONZEZIILA9CR46,CUSA0ZYBEVZ639B,12668.41,13.96,19-05-2022
LONU50WYJRG09S0,CUSWJVSPNVKZITW,500,11.14,24-03-2025
LONVYU41M4YP0NT,CUSPBDTG0AZDKKQ,10518.34,8.79,12-11-2019
LONOF2236S267D3,CUSF79YAQ438JZU,82992.09,4.16,20-12-2020
LONHCUZYD9XFJ9U,CUS6JXHGY26HPHY,9719.35,9.25,14-12-2020
LONPUBIUCQ08SS2,CUS6YNQZ22MSLAH,49752.23,6.84,09-01-2023
LONZD4R9AB0FGNR,CUSUY39Q15GM09Y,500,8.74,04-02-2024
LONPEJC0W1OHIHZ,CUS5PAVV8Y5YPLB,42142.83,6.67,01-08-2022
LONFGFHDITQPZPJ,CUSPNA7OGPJVAEW,17394.21,15.25,07-01-2019
LONWF57GDP3NO1K,CUSWLS3Y94A6MLH,41152.57,3.77,11-04-2019
LONIMQQ956IQ6S6,CUSQGJJP688H54G,40186.89,5.46,26-10-2019
LONSU1XHZZEWTAD,CUSQXJSUH5NZXGZ,32729.13,8.66,05-11-2024
LONPAKVE3ILY2ET,CUSJBAG28SLB0O3,14473.19,5.7,18-10-2023
LON608B57MXH1MT,CUSWV8K0DH0QOGM,29786.35,8.85,22-10-2020
LONNVSO1FY6A0E7,CUSCMCXBH0PFSVF,17786.77,5.29,14-12-2024
LONIY2RSAK3MKM0,CUSQ6KX6VBKLFWJ,46871.93,6.59,21-10-2021
LONBPWOUT7I4BTD,CUSMN7W8OQA427Z,16094.23,8.67,14-02-2024
LONGOP7GRY3EDPF,CUS781S18HH5D9P,20287.13,8.96,07-03-2025
LON4SXIYI6JUWD4,CUS8VLJPW7M94YQ,35554.21,8.46,11-10-2025
LONFE2XM3R40V2O,CUSFILD2L5287QK,12144.37,15.1,11-04-2019
LONIKUDDK34HTGC,CUSR2R1E4S3TXRE,56680.07,2.68,25-01-2025
LONB6RFGOXBB4EF,CUSWK0O28815FG2,10946.97,17.47,13-02-2019
LONK51Z96R9A82H,CUS7H38NQBVWOR1,13486.41,13.12,19-01-2023
LON9QP8UENHATA1,CUSB9L5VI4QMPCZ,26839.81,7.41,07-05-2020
LON5QQ8PNZNCRW2,CUSKX3287YL1D19,33405.0,10.67,13-02-2019
LON66YVNR3W05CR,CUSICK28SH44RI3,26432.51,8.01,06-12-2024
LONDIEF2NJZ22YE,CUSNFZYCH7D40K2,13008.34,12.51,16-04-2023
LON8COYI09WJRC2,CUSV8MLV6GXV7EY,40987.18,6.85,19-11-2022
LON9Y9TWHR79ER6,CUSTVUB3J5QLOBB,71994.11,5.58,21-11-2021
LONJAGOUTEHS18Q,CUSMHN403EUMY6K,23476.64,6.04,17-06-2020
LON48XLXCY2IO9E,CUSBFVAJ01JR818,36042.28,8.15,18-12-2020
LON4NM6KB6IY6SQ,CUS6LIAX86UJHSY,8773.02,20.0,17-10-2020
LON4808R4YJMEC4,CUS6UW6QKSBRH73,35743.26,10.19,18-10-2021
LONDQIC73TL33FJ,CUS7ZYXMO456SMR,34936.55,9.23,07-10-2021
LONRYHJ5FOH663Z,CUS5UUHWXRUD96P,14202.51,7.79,05-05-2024
LONRKVDZSUOMF1D,CUSL81LM4TMII8Y,4679.15,12.88,19-11-2021
LON30THSJJDQFQC,CUSHPU1FH7AM1MC,54981.96,4.25,07-06-2025
LONWTHMII7SDQUE,CUSH9KULEEAIISV,35940.07,6.97,28-05-2025
LON84WX6OIS8DWO,CUSBCIOGD7FH7FM,7726.25,17.01,08-02-2024
LON01RWGT96RKE6,CUSLB3F9ZD4E0NA,66338.26,5.95,26-09-2024
LONBNB4AN5ALK13,CUSTODWD4R0LK5X,39268.61,5.65,26-10-2019
LONYQRKZLIDAR1S,CUSAWC6RW3LO108,50174.95,9.16,25-03-2023
LONGQPBOVEHOGFT,CUSIYMN8540XUMT,26182.87,8.14,11-03-2023
LONR5E5H7J2Q5PG,CUSQGPNON1363LH,992.16,15.6,23-10-2024
LON6W9HMMXKK45K,CUSS29JLFBK3LVB,28529.67,7.07,26-09-2022
LON7FNEM9SSKT1X,CUS79U42P94Q6FF,47909.01,4.4,10-08-2025
LONPH0PYCCOGSLM,CUSQB10H2RU88NM,23713.14,11.07,26-12-2020
LONZDNWALCNOZ0Q,CUSEKKZON2V1FSL,11431.44,12.42,12-11-2020
LONIBLKM22XN69R,CUS04GTR5GKLLUT,30144.12,7.2,22-02-2023
LON814MGSFCCFO0,CUSXH0ID1W8OFXI,26797.4,10.34,09-09-2023
LONBTR6U7IJCK3F,CUSFOV6BT1GHN42,15257.78,8.47,09-12-2023
LONEVOUZTT4J2OK,CUSYDR3BZ2HCEVK,11486.53,13.11,10-08-2021
LONQSHXK1Y2BF4T,CUSBPAAKLYYY42I,33520.94,4.27,11-04-2019
LONI5DSY62TT49J,CUSUCBCEMPSF5PP,24976.6,8.11,20-03-2022
LONBOXLUVGV63G0,CUS0HW0L9Q36MOR,30253.16,8.41,06-11-2020
LON4K8UXYD6UTQR,CUS7ZFQHTBY9BP6,9789.49,15.96,26-12-2022
LONBYQJQ147SC4Q,CUSVOC8EL6G6FJK,33742.69,7.05,26-07-2019
LON3FMH1A3O0N60,CUSDDGSRU7MTDS0,41818.63,8.35,11-03-2025
LONJ4PJZSIDSXER,CUSY8QNOBVDWP1I,75109.67,4.93,06-11-2021
LONA93BYV9N36PH,CUSCXJXRRFIU28U,29180.63,7.0,10-10-2020
LON5QS7BFTF0RTK,CUSCUG648C6XNII,47743.38,6.71,13-03-2022
LON8XMY78A67ETE,CUSEH6QL6IO648Z,32833.98,3.75,19-11-2019
LONCTIGC4HN332Y,CUSKR2VL8MUO81U,12950.66,13.01,10-02-2019
LONEUQX31PD291F,CUS8AT6A9407I1X,84286.78,5.16,01-10-2021
LONVLKMHH5AVHLM,CUS3GGXS2KJBI0F,27791.02,4.43,07-01-2020
LONAFCMSUA983JA,CUSE8H4IXQV4UEB,20835.84,7.79,02-01-2019
LONEKB06I29ZM0S,CUSLOZZ4W9RF411,57388.73,5.26,26-09-2023
LONODC8C3LWJGRY,CUS6YMGZXVHGW0H,36237.68,4.42,17-09-2023
LONF9PRD3SCOCOB,CUS6TSDWBLWIY4E,54593.04,5.4,28-02-2021
LONQCI50EM7AJ9G,CUSZWYENKRF7O16,40302.52,10.41,11-09-2023
LON8092PQ9JGQ96,CUS7CZ7AV8O3OFL,13615.65,5.96,13-11-2022
LONSW8GV7ZJ5TMZ,CUSZIL4ZXW5B05G,9236.5,8.57,22-09-2021
LONBG8LDIJWFN8Q,CUSO6A5ICFCRM1F,5271.8,13.27,19-07-2021
LONK03YI6S270G9,CUSIJX84EDXRN3X,10446.76,6.74,10-03-2025
LONVDVOG4PQZPMJ,CUS0DZK1FXJJN4O,68646.29,6.7,09-11-2019
LON2KR5MRV1KSOB,CUS4Y34YYFGQ4IE,6015.22,13.01,14-11-2020
LON19NRLB0VQVTX,CUS5A1P6OGBRMJ0,30914.18,6.62,25-04-2020
LONTLU6SEV23EHR,CUSWCGSTPS1H4NA,46348.35,9.76,11-11-2024
LONDB54FTS78LJX,CUSXUOK4A6S70CS,11164.86,17.81,07-12-2025
LONB6VZHZ3OCEBI,CUSJY9MPUH9FA2P,17395.56,9.95,25-09-2022
LONPF17EULBQQN0,CUSLB05UFGK43K2,64195.64,5.31,17-01-2025
LONXS9876QM7ZJN,CUS5ALRYTLHPD45,71469.03,5.27,18-08-2021
LOND1P51B1YVDVS,CUSKD27VB0JK8SI,21734.77,10.03,10-07-2019
LONTOCDRC183D7S,CUSQUVW4DUJRV5B,26410.77,4.3,21-02-2023
LONJORJKU9AET3D,CUSE7VVDNUWN6G9,14758.86,5.92,25-02-2020
LONX6FRWE2FOQY4,CUSA6HLM0E85M7G,14251.0,9.1,24-10-2023
LONEZWWL8GXE36B,CUSL6BEWEBL3B57,26041.3,7.39,12-11-2025
LONAC5D8WSSWCOD,CUS9DPMR3OF9WE9,90337.39,4.51,03-01-2024
LONQ37P2G5BUG74,CUSP6DOQOVIKWY5,42678.08,3.5,19-07-2024
LONSYLUL2410ZN0,CUSMKEZ27U5ZCBQ,40088.48,11.42,07-12-2021
LON0A0N3LVWPEA8,CUSOV7IKGBA0QOW,35132.21,5.35,19-10-2022
LONG9OZ4HFC1DNP,CUS0T0LCTKS583G,62212.36,5.91,19-10-2020
LONDD9BSDFZFLGC,CUS12QSE9V4NHGI,24060.11,5.22,15-12-2021
LONQZART4KG0D13,CUST67AOJI5KP20,26122.17,3.4,03-12-2020
LONYK2UFIBEX4AT,CUSK8ZR0GR6ZQPV,18097.71,10.28,08-11-2024
LON6Z2XGZ4ZOD7V,CUS843HA7KT214G,2794.39,10.42,15-10-2020
LONTUX87DN25WL2,CUS635GW8LU3TGL,21156.59,8.51,01-01-2024
LON8EPW9UCUV7VG,CUSHR8ZWNCIZVE2,19587.74,5.94,07-01-2022
LONLJXIBVOJ5DLP,CUSQI6VJ8U45KFD,41299.68,10.14,27-06-2021
LONS688U982QLX8,CUS7K8QYV0I8296,15288.18,10.14,20-10-2020
LON2XGD7OX8CEJL,CUSAGIPPFEXB3VN,14296.02,11.29,05-01-2025
LONMCSZE0VSXT1H,CUS52I833C1FU7N,56764.13,5.68,19-10-2023
LONROGM6C3619QT,CUSBKBKS3H3XUO7,51729.75,4.07,22-07-2021
LON60ZDPGOYB5ZM,CUS5G24LQXWG3E3,29629.58,4.83,03-04-2023
LONN8IK3TNTF9XO,CUST9LRDYF02L1X,28740.23,10.65,25-06-2023
LONZLWZS8L8Y28R,CUSA2C93LYZKFIP,14870.73,8.8,26-12-2025
LON7FQTUWBITL4B,CUSO7DHL113DNZG,16731.11,12.95,18-07-2022
LONZZHH4KITJVXL,CUSTKV25WUMCG3B,20649.42,9.85,27-04-2019
LONXK2NSH7PL7LH,CUS04H7O910QK6H,8317.2,14.2,16-04-2025
LONK4ROGGOI9OX5,CUSQSJK1UJQ4GEV,23833.17,3.86,13-07-2021
LONM40UTHKTXC2I,CUSFNAB0ZI0CQMS,23809.48,11.19,22-02-2021
LONLJRZVZWTD2ZB,CUSAEYQ6F5KYYX6,43940.78,4.1,22-11-2022
LONPV30RW3PJY60,CUS8PTGVSV0GVSY,500,9.45,04-06-2025
LONLJRFV9FZF87P,CUSH5LEMDWCY2BZ,22471.08,8.85,25-01-2019
LON4V9HRDE1BAE2,CUSECUXS2UY1QM5,36627.68,6.45,26-04-2019
LON55413VKVZTRN,CUSYC4M5CTR5C1O,18249.34,12.06,22-12-2020
LONMGWEWIVS2I3D,CUSCFON83JF319D,45885.72,6.77,04-04-2024
LON809FUH0EN9G3,CUSDHP4CGGRKKY2,9052.94,3.44,07-08-2025
LONMTUXUYIVH1TP,CUSU0402ORPIF65,7507.52,14.29,07-10-2019
LONBEPPQLB7QSCG,CUSHBGQG65Y96SB,38243.72,10.02,23-12-2021
LONPGTHPYRABHVY,CUSVDE2A95MCYG2,18165.02,10.85,02-08-2019
LONZVGVMALFZESE,CUSLWDIJVTY93LV,28931.67,9.92,11-09-2023
LONQMHVVBGY7Y7T,CUSC2NMRLV9QUS9,27731.26,8.82,16-03-2021
LONE2PHDPJKC6EK,CUSHND3J5H4L1M3,19320.38,8.57,01-12-2019
LON03HAK7PUJRNO,CUSXLIIVURF60OI,54671.54,7.21,15-01-2021
LONQK3GAE68PUO3,CUSXJ54QNTGWM4A,31605.48,6.24,14-10-2025
LONNOGG2OLPKM4F,CUSZG7N7K14RHPV,14076.6,10.71,09-04-2021
LON4T47LPB2I6AQ,CUST1SBXOSCCSPI,20110.4,9.79,16-02-2025
LONWR4WQ6D91K1X,CUS0AZ0XTFZ1KWJ,13953.14,16.01,15-10-2025
LONECDZ94Y9VXVI,CUSQVRWTYN9WJTW,32448.62,6.27,26-05-2025
LONXQUW502PXJD0,CUSY3VCKJEUQCPP,10782.01,11.59,07-10-2023
LON5K0ZHLENBKCR,CUSHMRW2H8H2IYD,12939.68,8.29,05-01-2022
LONLRAR74KULCFT,CUSUARV7NQ86EV2,16454.3,7.64,10-09-2021
LONCRG49K3GXPUL,CUSQXO9SLPS19WG,42298.84,5.42,23-01-2023
LOND7DWPGH05DWZ,CUSS09OJG5OS6K9,26227.23,3.98,25-10-2020
LON1WAHWVHQFK8P,CUSL3Y9MT8HNG67,16611.84,4.17,14-04-2024
LONNE0CMHH4J6BJ,CUSSFGXWA7WW12X,17524.6,9.74,16-08-2019
LONQDQUE60X2STK,CUSOOCKGZF4BDZ7,500,8.71,08-04-2019
LONF3X6YYCX5I43,CUS0RJQFAZ1V182,7994.77,15.4,04-12-2023
LON4RNGN936AZEJ,CUSBFFAHT4A27DZ,62322.19,7.83,22-03-2022
LONVMFZBR1TIC2S,CUSZ90RC90DA5QJ,500,8.12,04-07-2019
LONZ3EINMZJEYGX,CUSWPCYK2T823RX,58017.46,2.13,22-10-2019
LON4HOM4TKOIIVS,CUSQIGIK1AIGW8L,23879.33,6.73,19-10-2024
LON21O7M77J41OV,CUSVTV3PNBEGEBO,49018.59,3.36,08-05-2024
LON70HWOUVOWEP7,CUSWVY65PX5FW4O,2428.27,5.21,23-01-2020
LONJEPKHA2HSV29,CUSGDAN0ANK2FKM,500,7.77,22-06-2025
LONX7CIHJHXO06O,CUS54JWFF8PPJM8,32205.58,9.04,23-10-2019
LONIQODZ670D8G5,CUSA7MTAVTPOA4H,39108.58,6.53,18-10-2022
LONUB5VV7RGM42N,CUS08OENEKM6V13,500,12.34,18-10-2025
LONPWXYWPZVVHWS,CUSXI3JDGSJSD30,61172.12,6.16,25-10-2022
LON5CJI3WJMER3B,CUSOSKA3CXX8IK4,21145.56,4.61,19-07-2021
LONSA2VMKN5KYWB,CUSA7CKJCSGBI1A,9159.78,10.8,14-02-2020
LON34T6F83IPQQU,CUSBODZX1RU9C5Z,31624.62,7.95,16-06-2021
LONIJBA029KK7CW,CUSX4JVZC7E97DC,5060.3,14.12,28-02-2019
LONNPWF5J5HWO4B,CUSQS3R4TWZCRN7,16874.4,8.37,13-12-2023
LONIY4785NJ4B0E,CUS1A2C2EI9YW61,45523.68,5.81,01-01-2019
LON6HL29RR7QEA5,CUSADNHGINMC13E,5465.99,8.72,03-06-2019
LONFCLMH0IB2LE5,CUSYLXJM3254M6Y,64356.32,5.09,16-05-2022
LONW1TYFVW8A90H,CUSU8ZBFA0VU6JR,32989.62,10.2,11-05-2022
LONOZGQYZHKUE8O,CUSM8Z6FGLZNXOI,31327.88,8.39,25-05-2025
LON0ZG6V4R05OZJ,CUSU0R93V0OEOKF,5042.16,14.23,01-01-2022
LON0HU7JUHNKQ60,CUS6CEBWPYZX0RC,24899.98,8.57,05-04-2022
LON9C0MZCM3D71R,CUS4824631SVXG2,49348.62,6.85,25-08-2020
LONRKMYXNEHXJ0V,CUSHOCCRPG949O8,12563.43,13.38,28-04-2020
LONLWHDIB48RT3R,CUSE0H7JK09AWU6,11436.44,8.08,02-10-2020
LONCTMM7118GDYQ,CUSLI7ZHW934UHQ,3026.62,11.68,26-01-2024
LONAN3NQOLBW3XB,CUSVQ772WNSD2IY,20555.83,8.59,14-05-2023
